product_name,price,image_url,category_name,receive_date,expiry_date,status,quantity
สันในหมู กก.ละ,135.00/กก.,https://o2o-static.lotuss.com/products/107486/72566108.jpg,เนื้อสัตว์,,2026-03-05,normal,0
โลตัส ปลาสลิดแดดเดียว 130 กรัม,59.00,https://o2o-static.lotuss.com/products/107486/75452502.jpg,เนื้อสัตว์,,2026-03-05,normal,0
โลตัส เนื้อปลากะพงขาว 120 กรัม,79.00,https://o2o-static.lotuss.com/products/107486/50219576.jpg,เนื้อสัตว์,,2026-02-27,normal,0
คอหมูย่าง กก.ละ,239.00/กก.,https://o2o-static.lotuss.com/products/107486/72566116.jpg,เนื้อสัตว์,,2026-03-04,normal,0
ซีพี ปีกเต็มไก่ กก.ละ,104.00/กก.,https://o2o-static.lotuss.com/products/107486/51432782.jpg,เนื้อสัตว์,,2026-03-07,normal,0
โลตัส หมูหมักพริกไทยดำ 250 กรัม,55.00,https://o2o-static.lotuss.com/products/107486/75427028.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ซีพี ปีกกลางไก่แช่แข็ง 1000 กรัม,219.00,https://o2o-static.lotuss.com/products/107486/51232575.jpg,เนื้อสัตว์,,2026-03-02,normal,0
ซีพี กุ้งปอกเปลือกไว้หางแช่แข็ง (21-25 ตัว) 1000 กรัม,99.00,https://o2o-static.lotuss.com/products/107486/51271044.jpg,เนื้อสัตว์,,2026-03-04,normal,0
ซีพี หมูสามชั้นสไลซ์ กก.ละ,169.00/กก.,https://o2o-static.lotuss.com/products/107486/51487394.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ซีพี เป็ดสวรรค์ แพ็คละ,69.00,https://o2o-static.lotuss.com/products/107486/51328071.jpg,เนื้อสัตว์,,2026-03-06,normal,0
ซีพี กุ้งก้ามกราม ไซส์ M กก.ละ,399.00/กก.,https://o2o-static.lotuss.com/products/107486/51190306.jpg,เนื้อสัตว์,,2026-03-09,normal,0
ซีพี น่องไก่แช่แข็ง แช่แข็ง 1000 กรัม,129.00,https://o2o-static.lotuss.com/products/107486/51232538.jpg,เนื้อสัตว์,,2026-03-02,normal,0
โลตัส ปลาสลิดดองเกลือ 180 กรัม,59.00,https://o2o-static.lotuss.com/products/107486/51173356.jpg,เนื้อสัตว์,,2026-03-03,normal,0
เบทาโกร หมูหมักสูตรหมูกระทะแช่แข็ง 1000 กรัม,139.00,https://o2o-static.lotuss.com/products/107486/51938351.jpg,เนื้อสัตว์,,2026-03-05,normal,0
เบทาโกร หมูหมักราดหน้าแช่แข็ง 500 กรัม,99.00,https://o2o-static.lotuss.com/products/107486/50863987.jpg,เนื้อสัตว์,,2026-03-02,normal,0
สันนอกหมูสไลซ์แช่แข็ง 200 กรัม,79.00,https://o2o-static.lotuss.com/products/107486/51874978.jpg,เนื้อสัตว์,,2026-03-05,normal,0
ซีพี ปีกบนไก่ กก.ละ,78.00/กก.,https://o2o-static.lotuss.com/products/107486/51472238.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ซีพี สะโพกไก่ กก.ละ,97.00/กก.,https://o2o-static.lotuss.com/products/107486/51472209.jpg,เนื้อสัตว์,,2026-03-09,normal,0
เนื้อเสือร้องไห้วัวออสซี่ กก.ละ,690.00/กก.,https://o2o-static.lotuss.com/products/107486/52068883.jpg,เนื้อสัตว์,,2026-03-02,normal,0
ซีพี กึ๋นไก่ กก.ละ,86.00/กก.,https://o2o-static.lotuss.com/products/107486/51432868.jpg,เนื้อสัตว์,,2026-03-02,normal,0
ปลาหมึกกล้วยลอก กก.ละ,399.00/กก.,https://o2o-static.lotuss.com/products/107486/52195294.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ปลาหมึกหอมลอก กก.ละ,400.00/กก.,https://o2o-static.lotuss.com/products/107486/52195288.jpg,เนื้อสัตว์,,2026-03-10,normal,0
ซีพี คูโรบูตะ หมูน้ำมันงาแช่แข็ง 200 กรัม,99.00,https://o2o-static.lotuss.com/products/107486/52243163.jpg,เนื้อสัตว์,,2026-03-09,normal,0
เอสเพียว สันนอกหมูเพอร์เฟคพอร์ชั่น 500 กรัม,330.00,https://o2o-static.lotuss.com/products/107486/52288553.jpg,เนื้อสัตว์,,2026-03-07,normal,0
เอสเพียว สเต๊กหมูหมักเห็ดทรัฟเฟิล 200 กรัม,129.00,https://o2o-static.lotuss.com/products/107486/52288518.jpg,เนื้อสัตว์,,2026-03-09,normal,0
เอสเพียว น่องล้วนเพอร์เฟคพอร์ชั่นแช่แข็ง 500 กรัม,130.00,https://o2o-static.lotuss.com/products/107486/52288616.jpg,เนื้อสัตว์,,2026-03-10,normal,0
จาโกต้า แซลมอนหั่นเต๋าแช่แข็ง 200 กรัม,295.00,https://o2o-static.lotuss.com/products/107486/51950358.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ซีพี ซีเล็คชั่น ปีกเต็มไก่ 335 กรัม,69.00,https://o2o-static.lotuss.com/products/107486/51190773.jpg,เนื้อสัตว์,,2026-03-04,normal,0
ธรรมชาติซีฟู้ด แซลมอนดองเกาหลี 250 กรัม,259.00,https://o2o-static.lotuss.com/products/107486/52392688.jpg,เนื้อสัตว์,,2026-03-03,normal,0
ธรรมชาติซีฟู้ด ฟยอร์ดเทร้าต์พร้อมน้ำจิ้มซีฟู้ด 150 กรัม,295.00,https://o2o-static.lotuss.com/products/107486/52387263.jpg,เนื้อสัตว์,,2026-03-03,normal,0
แพนส์ ปลาดอรี่หั่นชิ้นแช่แข็ง 350 กรัม,72.00,https://o2o-static.lotuss.com/products/107486/52550565.jpg,เนื้อสัตว์,,2026-03-07,normal,0
พีแอนด์พี หมูสามชั้นหมักน้ำมันงาแช่แข็ง 500 กรัม,159.00,https://o2o-static.lotuss.com/products/107486/52585535.jpg,เนื้อสัตว์,,2026-03-05,normal,0
วายน์บีฟ เนื้อโคขุนบดแช่แข็ง 100 กรัม,65.00,https://o2o-static.lotuss.com/products/107486/52538016.jpg,เนื้อสัตว์,,2026-03-09,normal,0
ยูฟาร์ม สะโพกไก่เบญจา 360 กรัม,75.00,https://o2o-static.lotuss.com/products/107486/52246160.jpg,เนื้อสัตว์,,2026-03-04,normal,0
กูร์มีท เนื้อสันนอกแกะออสเตรเลีย แช่แข็ง 160 กรัม,169.00,https://o2o-static.lotuss.com/products/107486/52641354.jpg,เนื้อสัตว์,,2026-03-10,normal,0
เบทาโกร หมูหมักพริกไทยดำ สูตร 2 500 กรัม,79.00,https://o2o-static.lotuss.com/products/107486/52503841.jpg,เนื้อสัตว์,,2026-03-01,normal,0
เบทาโกร สันคอหมูสเต็กกระเทียมพริกไทย 500 กรัม,179.00,https://o2o-static.lotuss.com/products/107486/52503812.jpg,เนื้อสัตว์,,2026-03-09,normal,0
เซพแพ็ค หมูเด้งแช่แข็ง 1 กก.,89.00,https://o2o-static.lotuss.com/products/107486/52656302.jpg,เนื้อสัตว์,,2026-03-07,normal,0
พีเอสฟู้ดส์ สันนอกหมูกระทะแช่แข็ง 1000 กรัม,159.00,https://o2o-static.lotuss.com/products/107486/52656285.jpg,เนื้อสัตว์,,2026-03-09,normal,0
พีเอสฟู้ดส์ หมูบดแช่แข็ง 1000 กรัม,139.00,https://o2o-static.lotuss.com/products/107486/51941571.jpg,เนื้อสัตว์,,2026-03-08,normal,0
นิดา บีฟ เนื้อสันแหลมวัวสไลซ์ แช่แข็ง 500 กรัม,220.00,https://o2o-static.lotuss.com/products/107486/52602418.jpg,เนื้อสัตว์,,2026-03-01,normal,0
ไก่บ้านแท้แช่แข็ง ตัวละ,325.00,https://o2o-static.lotuss.com/products/107486/52665769.jpg,เนื้อสัตว์,,2026-02-28,normal,0
ไพร์ม มีท เนื้อวัวสไลซ์ปรุงรสญี่ปุ่น แช่แข็ง 500 กรัม,149.00,https://o2o-static.lotuss.com/products/107486/75545264.jpg,เนื้อสัตว์,,2026-03-09,normal,0
โลตัส แพนกาเซียส ติดเนื้อท้องแช่แข็ง 500 กรัม,79.00,https://o2o-static.lotuss.com/products/107486/52665548.jpg,เนื้อสัตว์,,2026-03-09,normal,0
ซีพี ปากล่างติดลิ้นเป็ด 1 กก.,295.00,https://o2o-static.lotuss.com/products/107486/51468768.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ซีพี หนังไก่ กก.ละ,87.00/กก.,https://o2o-static.lotuss.com/products/107486/51432874.jpg,เนื้อสัตว์,,2026-02-28,normal,0
เบทาโกร หมูสามชั้นสไลซ์แช่แข็ง 500 กรัม,240.00,https://o2o-static.lotuss.com/products/107486/75543632.jpg,เนื้อสัตว์,,2026-03-03,normal,0
เบทาโกร สันคอหมูสไลซ์แช่แข็ง 500 กรัม,245.00,https://o2o-static.lotuss.com/products/107486/75543631.jpg,เนื้อสัตว์,,2026-03-06,normal,0
ซีพี โครงไก่ไม่มีหัว กก.ละ,23.00/กก.,https://o2o-static.lotuss.com/products/107486/51613643.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ซีพี เมจิกเชฟ หมูหม่าล่า กก.ละ,199.00/กก.,https://o2o-static.lotuss.com/products/107486/75578596.jpg,เนื้อสัตว์,,2026-03-05,normal,0
ปลาทูนำเข้า ไซส์ L กก.ละ,119.00/กก.,https://o2o-static.lotuss.com/products/107486/75569516.jpg,เนื้อสัตว์,,2026-03-06,normal,0
สยามอินเตอร์ซี ปลาหมึกบั้งสับปะรด 150 กรัม,49.00,https://o2o-static.lotuss.com/products/107486/75581023.jpg,เนื้อสัตว์,,2026-03-06,normal,0
สไบนางวัวหั่น กก.ละ,138.00/กก.,https://o2o-static.lotuss.com/products/107486/52664995.jpg,เนื้อสัตว์,,2026-03-08,normal,0
วายน์บีฟ เนื้อสันนอกสเต็กโคขุน แช่แข็ง 150 กรัม,99.00,https://o2o-static.lotuss.com/products/107486/75569660.jpg,เนื้อสัตว์,,2026-02-28,normal,0
ซีพี เครื่องในเป็ดผ่าแช่แข็ง 250 กรัม,39.00,https://o2o-static.lotuss.com/products/107486/75584163.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ซีพี อกไก่ลอกหนังสไลซ์ แพ็ค 1000 กรัม,101.00,https://o2o-static.lotuss.com/products/107486/75546318.jpg,เนื้อสัตว์,,2026-03-09,normal,0
ซีพี ขาเป็ดแช่แข็ง 2 กก.,135.00,https://o2o-static.lotuss.com/products/107486/51638372.jpg,เนื้อสัตว์,,2026-02-28,normal,0
ซีพี เนื้อไหล่ติดหนังสไลซ์ กก.ละ,130.00/กก.,https://o2o-static.lotuss.com/products/107486/75588110.jpg,เนื้อสัตว์,,2026-03-03,normal,0
โลตัส หมึกแกะตาแพแห้ง 30 กรัม,59.00,https://o2o-static.lotuss.com/products/107486/75615062.jpg,เนื้อสัตว์,,2026-03-01,normal,0
โลตัส ขาไก่ 400 กรัม,46.00,https://o2o-static.lotuss.com/products/107486/75592587.jpg,เนื้อสัตว์,,2026-03-10,normal,0
กูร์มีท เนื้อสันคอวัวนิวซีแลนด์ สไลซ์ แช่แข็ง 180 กรัม,169.00,https://o2o-static.lotuss.com/products/107486/75605351.jpg,เนื้อสัตว์,,2026-02-28,normal,0
กูร์มีท เนื้อสันนอกวัวออสเตรเลีย สเต็ก 220 กรัม,189.00,https://o2o-static.lotuss.com/products/107486/75614556.jpg,เนื้อสัตว์,,2026-03-05,normal,0
ซีพี ซี่โครงอ่อนหมู หั่นชิ้น กก.ละ,199.00/กก.,https://o2o-static.lotuss.com/products/107486/75624328.jpg,เนื้อสัตว์,,2026-03-06,normal,0
ซีพี ไหล่หมูสไลซ์ กก.ละ,155.00/กก.,https://o2o-static.lotuss.com/products/107486/75616243.jpg,เนื้อสัตว์,,2026-02-27,normal,0
กระดูกซุปหมู กก.ละ,59.00/กก.,https://o2o-static.lotuss.com/products/107486/72566132.jpg,เนื้อสัตว์,,2026-03-01,normal,0
ซี่โครงหมูหั่นเส้น กก.ละ,138.00/กก.,https://o2o-static.lotuss.com/products/107486/70754918.jpg,เนื้อสัตว์,,2026-03-08,normal,0
หมูสามชั้นสไลซ์ กก.ละ,169.00/กก.,https://o2o-static.lotuss.com/products/107486/22980784.jpg,เนื้อสัตว์,,2026-02-27,normal,0
หัวใจไก่ กก.ละ,59.00/กก.,https://o2o-static.lotuss.com/products/107486/72476672.jpg,เนื้อสัตว์,,2026-03-05,normal,0
ขาไก่ กก.ละ,98.00/กก.,https://o2o-static.lotuss.com/products/107486/23273828.jpg,เนื้อสัตว์,,2026-03-05,normal,0
โลตัส ปลาทูหอม 240 กรัม,59.00,https://o2o-static.lotuss.com/products/107486/75452405.jpg,เนื้อสัตว์,,2026-03-02,normal,0
ปลานิลจัมโบ้ ตัวละ,99.00,https://o2o-static.lotuss.com/products/107486/75016605.jpg,เนื้อสัตว์,,2026-03-07,normal,0
คิวเฟรช กุ้งขาวต้มสุกไว้หางผ่าหลังแช่แข็ง 180 กรัม,99.00,https://o2o-static.lotuss.com/products/107486/75158000.jpg,เนื้อสัตว์,,2026-03-10,normal,0
ซีพี ปลานิล ไซส์ M ตัวละ,29.00,https://o2o-static.lotuss.com/products/107486/51493991.jpg,เนื้อสัตว์,,2026-03-08,normal,0
เพียวเซาท์ เนื้อสันคอวัวนิวซีแลนด์ หั่นเต๋า แช่แข็ง 180 กรัม,149.00,https://o2o-static.lotuss.com/products/107486/50864978.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ซีพี หมูสามชั้นอนามัยลอกหนัง สไลซ์แช่แข็ง 500 กรัม,125.00,https://o2o-static.lotuss.com/products/107486/21841322.jpg,เนื้อสัตว์,,2026-03-01,normal,0
ซีพี ปากล่างเป็ดติดลิ้น กก.ละ,314.00/กก.,https://o2o-static.lotuss.com/products/107486/51432592.jpg,เนื้อสัตว์,,2026-03-05,normal,0
โลตัส สันนอกหมู 250 กรัม,39.00,https://o2o-static.lotuss.com/products/107486/74438999.jpg,เนื้อสัตว์,,2026-03-09,normal,0
ซีพี กึ๋นไก่ กก.ละ,97.00/กก.,https://o2o-static.lotuss.com/products/107486/51315322.jpg,เนื้อสัตว์,,2026-03-02,normal,0
ซีพี อกเป็ด กก.ละ,231.00/กก.,https://o2o-static.lotuss.com/products/107486/51432661.jpg,เนื้อสัตว์,,2026-03-02,normal,0
เบทาโกร หมูสันนอกกระเทียมพริกไทยดำแช่แข็ง 500 กรัม,99.00,https://o2o-static.lotuss.com/products/107486/50863941.jpg,เนื้อสัตว์,,2026-02-28,normal,0
ซีพี ขาเป็ด กก.ละ,79.00/กก.,https://o2o-static.lotuss.com/products/107486/51432701.jpg,เนื้อสัตว์,,2026-03-05,normal,0
ซีพี เครื่องในเป็ดผ่า กก.ละ,93.00/กก.,https://o2o-static.lotuss.com/products/107486/51432618.jpg,เนื้อสัตว์,,2026-03-09,normal,0
ซีพี ไส้ใหญ่ (ลวก) กก.ละ,118.00/กก.,https://o2o-static.lotuss.com/products/107486/51261436.jpg,เนื้อสัตว์,,2026-03-02,normal,0
ซีพี คอหมูย่างแต่ง กก.ละ,289.00/กก.,https://o2o-static.lotuss.com/products/107486/51262619.jpg,เนื้อสัตว์,,2026-03-04,normal,0
หมูสามชั้นหั่นชิ้น กก.ละ,185.00/กก.,https://o2o-static.lotuss.com/products/107486/52091134.jpg,เนื้อสัตว์,,2026-03-03,normal,0
ซีพี น่องไก่ กก.ละ,83.00/กก.,https://o2o-static.lotuss.com/products/107486/51472198.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ซีพี ปีกเต็มไก่ กก.ละ,104.00/กก.,https://o2o-static.lotuss.com/products/77354/51472221.jpg,เนื้อสัตว์,,2026-02-28,normal,0
เนื้อปั้นแหลมออสเตรเลีย ทาจิมะวากิว กก.ละ,890.00/กก.,https://o2o-static.lotuss.com/products/107486/52080585.jpg,เนื้อสัตว์,,2026-03-04,normal,0
ซีพี คูโรบูตะ ตับหมูน้ำมันงาแช่แข็ง 200 กรัม,89.00,https://o2o-static.lotuss.com/products/107486/52243178.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ปลาหมึกกระดอง กก.ละ,329.00/กก.,https://o2o-static.lotuss.com/products/107486/52195305.jpg,เนื้อสัตว์,,2026-03-05,normal,0
เอสเพียว สามชั้นเพอร์เฟคพอร์ชั่น 500 กรัม,310.00,https://o2o-static.lotuss.com/products/107486/52288568.jpg,เนื้อสัตว์,,2026-03-09,normal,0
จาโกต้า ท้องแซลมอนหั่นแช่แข็ง 500 กรัม,195.00,https://o2o-static.lotuss.com/products/107486/51950364.jpg,เนื้อสัตว์,,2026-03-03,normal,0
ซีพี คูโรบูตะ หมูสามชั้นชาบู กก.ละ,655.00/กก.,https://o2o-static.lotuss.com/products/107486/70617740.jpg,เนื้อสัตว์,,2026-03-07,normal,0
เพียวเซาท์ เนื้อสันคอยากินิกุ นิวซีแลนด์แช่แข็ง 170 กรัม,149.00,https://o2o-static.lotuss.com/products/107486/52348270.jpg,เนื้อสัตว์,,2026-03-03,normal,0
กั้งกระดาน กก.ละ,480.00/กก.,https://o2o-static.lotuss.com/products/107486/52195213.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ยูฟาร์ม สามชั้นหมูชีวาสไลซ์ 200 กรัม,69.00,https://o2o-static.lotuss.com/products/107486/52246724.jpg,เนื้อสัตว์,,2026-02-28,normal,0
ยูฟาร์ม สะโพกหมูชีวา 250 กรัม,55.00,https://o2o-static.lotuss.com/products/107486/52246649.jpg,เนื้อสัตว์,,2026-03-09,normal,0
ซีพี ปีกกลางไก่ กก.ละ,160.00/กก.,https://o2o-static.lotuss.com/products/107486/51519070.jpg,เนื้อสัตว์,,2026-02-28,normal,0
แพนส์ กุ้งขาวปอกเปลือกผ่า 91-100ตัว/กก. แช่แข็ง 200 กรัม,90.00,https://o2o-static.lotuss.com/products/107486/52550571.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ธรรมชาติซีฟู้ด เนื้อปลาเทร้าต์แล่ยกชิ้น 1.1 - 1.4 กก.,1250.00,https://o2o-static.lotuss.com/products/107486/52550542.jpg,เนื้อสัตว์,,2026-02-27,normal,0
โลตัส กุ้งขาวแห้ง ขนาด 40 กรัม,59.00,https://o2o-static.lotuss.com/products/107486/52594173.jpg,เนื้อสัตว์,,2026-03-09,normal,0
โลตัส กุ้งแกะแห้ง ไซส์ L 40 กรัม,59.00,https://o2o-static.lotuss.com/products/107486/52594167.jpg,เนื้อสัตว์,,2026-03-09,normal,0
โปร บุชเชอร์ ใบพายวัว สไลซ์ แช่แข็ง 500 กรัม,355.00,https://o2o-static.lotuss.com/products/107486/75545260.jpg,เนื้อสัตว์,,2026-03-04,normal,0
พีเอสฟู้ดส์ สามชั้นหมูกระทะแช่แข็ง 1000 กรัม,239.00,https://o2o-static.lotuss.com/products/107486/52290100.jpg,เนื้อสัตว์,,2026-03-04,normal,0
ซีพี เครื่องในเป็ดผ่า,199.00,https://o2o-static.lotuss.com/products/107486/51638429.jpg,เนื้อสัตว์,,2026-02-27,normal,0
ซีพี เป็ดสดอนามัย ไซส์ L กก.ละ,125.00/กก.,https://o2o-static.lotuss.com/products/107486/51614930.jpg,เนื้อสัตว์,,2026-03-07,normal,0
โลตัส แพนกาเซียส หั่นชิ้นติดหนัง 500 กรัม,79.00,https://o2o-static.lotuss.com/products/107486/52665556.jpg,เนื้อสัตว์,,2026-03-05,normal,0
ซีพี สันนอกหมูสไลซ์แช่แข็ง 1000 กรัม,299.00,https://o2o-static.lotuss.com/products/107486/51464421.jpg,เนื้อสัตว์,,2026-02-27,normal,0
เบทาโกร สามชั้นหมูกระทะแช่แข็ง 500 กรัม,159.00,https://o2o-static.lotuss.com/products/107486/75543633.jpg,เนื้อสัตว์,,2026-03-01,normal,0
ปลาสำลีญี่ปุ่น กก.ละ,109.00/กก.,https://o2o-static.lotuss.com/products/107486/75572665.jpg,เนื้อสัตว์,,2026-03-06,normal,0
ซีพี ปาร์ตี้เซ็ตหมูกระทะแช่แข็ง 600 กรัม,145.00,https://o2o-static.lotuss.com/products/107486/75550414.jpg,เนื้อสัตว์,,2026-03-04,normal,0
ซีพี ปากล่างติดลิ้นเป็ดแช่แข็ง 300 กรัม,109.00,https://o2o-static.lotuss.com/products/107486/75584162.jpg,เนื้อสัตว์,,2026-02-27,normal,0
ยูฟาร์ม ครีมน้ำมันหมู 500 กรัม,99.00,https://o2o-static.lotuss.com/products/107486/75562169.jpg,เนื้อสัตว์,,2026-03-02,normal,0
วายน์บีฟ เนื้อสันคอสเต็กโคขุน แช่แข็ง 150 กรัม,99.00,https://o2o-static.lotuss.com/products/107486/75569661.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ซีพี ปีกปลายไก่ แพ็ค 1000 กรัม,145.00,https://o2o-static.lotuss.com/products/107486/75546316.jpg,เนื้อสัตว์,,2026-02-27,normal,0
เนื้อสันนอกโคขุน กก.ละ,430.00/กก.,https://o2o-static.lotuss.com/products/107486/75591299.jpg,เนื้อสัตว์,,2026-03-08,normal,0
กูร์มีท เนื้อใบพายวัวออสเตรเลีย ตัดสเต็ก 150 กรัม,155.00,https://o2o-static.lotuss.com/products/107486/75578263.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ซีพี หมูสามชั่นหั่นชิ้น กก.ละ,190.00/กก.,https://o2o-static.lotuss.com/products/107486/75578774.jpg,เนื้อสัตว์,,2026-03-02,normal,0
โลตัส อกไก่บด 400 กรัม,50.00,https://o2o-static.lotuss.com/products/107486/75592586.jpg,เนื้อสัตว์,,2026-03-02,normal,0
กูร์มีท เนื้อเสือร้องไห้นิวซีแลนด์ สไลซ์ แช่แข็ง 220 กรัม,169.00,https://o2o-static.lotuss.com/products/107486/75605348.jpg,เนื้อสัตว์,,2026-03-09,normal,0
กูร์มีท เนื้อวัวออสเตรเลีย แฟร๊งค์สเต็ก 200 กรัม,249.00,https://o2o-static.lotuss.com/products/107486/75614560.jpg,เนื้อสัตว์,,2026-03-04,normal,0
ไก่เสียบไม้ เทอริยากิและซอสเกาหลีแช่แข็ง 450 กรัม,115.00,https://o2o-static.lotuss.com/products/107486/75617916.jpg,เนื้อสัตว์,,2026-03-01,normal,0
ซีพี สันในหมูสเต็ก กก.ละ,159.00/กก.,https://o2o-static.lotuss.com/products/107486/75617283.jpg,เนื้อสัตว์,,2026-03-02,normal,0
กระดูกหมูอ่อนใบพาย กก.ละ,196.00/กก.,https://o2o-static.lotuss.com/products/107486/23448938.jpg,เนื้อสัตว์,,2026-03-04,normal,0
น่องติดสะโพกไก่ กก.ละ,83.00/กก.,https://o2o-static.lotuss.com/products/107486/5691389.jpg,เนื้อสัตว์,,2026-03-05,normal,0
น่องไก่ กก.ละ,83.00/กก.,https://o2o-static.lotuss.com/products/107486/5691362.jpg,เนื้อสัตว์,,2026-03-07,normal,0
เนื้อปลาแพนกาเซียสดอรี่ กก.ละ,169.00/กก.,https://o2o-static.lotuss.com/products/107486/71004572.jpg,เนื้อสัตว์,,2026-03-04,normal,0
มันหมูแข็ง กก.ละ,106.00/กก.,https://o2o-static.lotuss.com/products/107486/7773.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ตับหมู กก.ละ,112.00/กก.,https://o2o-static.lotuss.com/products/107486/72566124.jpg,เนื้อสัตว์,,2026-03-09,normal,0
ซีพี ซีเล็คชั่น ปีกบนไก่ กก.ละ,105.00/กก.,https://o2o-static.lotuss.com/products/107486/51624250.jpg,เนื้อสัตว์,,2026-03-04,normal,0
สะโพกไก่ กก.ละ,97.00/กก.,https://o2o-static.lotuss.com/products/107486/5691419.jpg,เนื้อสัตว์,,2026-03-04,normal,0
พีเอ็มบี เสือร้องไห้ สไลซ์ 180 กรัม,129.00,https://o2o-static.lotuss.com/products/107486/50706034.jpg,เนื้อสัตว์,,2026-03-10,normal,0
ซีพี พอร์คช็อพหมูดำหมักพริกไทยดำ 200 กรัม,99.00,https://o2o-static.lotuss.com/products/107486/72072296.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ซีพี เป็ดหั่นชิ้น กก.ละ,86.00/กก.,https://o2o-static.lotuss.com/products/107486/51432586.jpg,เนื้อสัตว์,,2026-03-04,normal,0
โลตัส หมูหมักกระเทียม 250 กรัม,55.00,https://o2o-static.lotuss.com/products/107486/75057433.jpg,เนื้อสัตว์,,2026-03-02,normal,0
ซีพี หน้ากากหมู สไลซ์ กก.ละ,129.00/กก.,https://o2o-static.lotuss.com/products/107486/51433118.jpg,เนื้อสัตว์,,2026-03-04,normal,0
พีเอ็มบี เนื้อรักบี้ สไลซ์ 160 กรัม,119.00,https://o2o-static.lotuss.com/products/107486/50884418.jpg,เนื้อสัตว์,,2026-03-04,normal,0
ซีพี ซีเล็คชั่น ปีกกลางไก่ กก.ละ,240.00/กก.,https://o2o-static.lotuss.com/products/107486/51624267.jpg,เนื้อสัตว์,,2026-02-27,normal,0
ซีพี ปลานิล ไซส์ L ตัวละ,79.00,https://o2o-static.lotuss.com/products/107486/51494008.jpg,เนื้อสัตว์,,2026-03-07,normal,0
เบทาโกร หมูหมักพริกไทยดำ สูตร 2 แช่แข็ง 1000 กรัม,129.00,https://o2o-static.lotuss.com/products/107486/51938380.jpg,เนื้อสัตว์,,2026-02-28,normal,0
เนื้อสะโพกวัวออสเตรเลีย กก.ละ,469.00/กก.,https://o2o-static.lotuss.com/products/107486/52125580.jpg,เนื้อสัตว์,,2026-03-05,normal,0
กูร์มีท เสือร้องไห้วากิว สไลซ์ แช่แข็ง 200 กรัม,159.00,https://o2o-static.lotuss.com/products/107486/52125539.jpg,เนื้อสัตว์,,2026-03-08,normal,0
โลตัส ปลาจีนส้ม 200 กรัม,59.00,https://o2o-static.lotuss.com/products/107486/51677440.jpg,เนื้อสัตว์,,2026-03-06,normal,0
ซีพี ปีกบนไก่แช่แข็ง 500 กรัม,73.00,https://o2o-static.lotuss.com/products/107486/51267522.jpg,เนื้อสัตว์,,2026-03-01,normal,0
ซีพี ขาไก่ กก.ละ,98.00/กก.,https://o2o-static.lotuss.com/products/107486/51432808.jpg,เนื้อสัตว์,,2026-03-03,normal,0
ซีพี โครงไก่ไม่มีหัว กก.ละ,24.00/กก.,https://o2o-static.lotuss.com/products/77354/51472169.jpg,เนื้อสัตว์,,2026-02-28,normal,0
ซีพี ตับไก่ กก.ละ,113.00/กก.,https://o2o-static.lotuss.com/products/107486/51432845.jpg,เนื้อสัตว์,,2026-03-09,normal,0
เอสเพียว สันในไก่ เพอร์เฟค พอร์ชั่นแช่แข็ง 450 กรัม,150.00,https://o2o-static.lotuss.com/products/107486/52288622.jpg,เนื้อสัตว์,,2026-03-09,normal,0
ซีพี ซีเล็คชั่น ตับไก่ 315 กรัม,49.00,https://o2o-static.lotuss.com/products/107486/51423278.jpg,เนื้อสัตว์,,2026-03-10,normal,0
ธรรมชาติซีฟู้ด แพนกาเซียสดอรี่พร้อมน้ำจิ้ม 120 กรัม,59.00,https://o2o-static.lotuss.com/products/107486/51190448.jpg,เนื้อสัตว์,,2026-03-01,normal,0
ธรรมชาติซีฟู้ด กะพงขาวแล่พร้อมน้ำจิ้มซีฟู้ด 130 กรัม,159.00,https://o2o-static.lotuss.com/products/107486/51190433.jpg,เนื้อสัตว์,,2026-03-09,normal,0
กรีนพอร์ค ชุดหมูสไลซ์ สุกี้ยากี้ 500 กรัม,299.00,https://o2o-static.lotuss.com/products/107486/52384709.jpg,เนื้อสัตว์,,2026-03-09,normal,0
ยูฟาร์ม น่องไก่เบญจา 250 กรัม,52.00,https://o2o-static.lotuss.com/products/107486/52246183.jpg,เนื้อสัตว์,,2026-03-01,normal,0
พีอาร์ หมูนุ่มแช่แข็ง1000 กรัม,85.00,https://o2o-static.lotuss.com/products/107486/52117780.jpg,เนื้อสัตว์,,2026-03-03,normal,0
